;city;IVS (2010);IDHM;populacao_estimada_2020;city_ibge_code;cases_media_apr;deaths_media_apr;cases_media_ago;deaths_media_ago;cases_media_dec;deaths_media_dec
79;Bom Jesus dos Perdões;0.207;0.713;24415.97318775;3507100;1.3652264882915808;0.0;17.703904783652114;0.1321186924153143;12.947631856700799;0.1321186924153143
80;Bom Sucesso de Itararé;0.36;0.66;3857.22957077;3507159;;;0.0;0.0;18.398630580164543;0.0
81;Borá;0.27;0.745;811.4586560999998;3507209;;;7.950636615589623;0.0;19.876591538974058;0.0
82;Boracéia;0.173;0.754;4766.070805020001;3507308;;;24.365779907371138;0.6768272196491981;20.981643809125146;0.0
83;Borborema;0.219;0.729;15347.419136280001;3507407;0.9308219290072077;0.0;18.0759613310432;0.0;7.566681487413432;0.2101855968725953
84;Borebi;0.216;0.705;2584.939456;3507456;25.79041706834725;0.0;13.727157471862249;0.0;11.231310658796387;0.0
85;Botucatu;0.18;0.8;141515.6695475;3507506;1.753502979151413;0.10468674502396495;13.973147716868096;0.13676816688614776;23.296177759607172;0.13676816688614776
86;Bragança Paulista;0.193;0.776;164495.52165960002;3507605;1.646448064973977;0.25329970230368876;23.414697642627434;0.4118162901969649;10.6876132455879;0.21571329486507687
87;Braúna;0.278;0.736;5563.78802608;3507704;;;10.436148152456118;1.1595720169395685;3.4787160508187056;0.0
88;Brejo Alegre;0.184;0.71;2772.5832043200007;3507753;;;27.923185395511847;1.1634660581463268;15.12505875590225;0.0
89;Brodowski;0.202;0.755;24038.392986299998;3507803;1.1093364969057866;0.0;23.752325800684382;0.9393575175411901;15.969077798200233;0.13419393107731287
90;Brotas;0.197;0.74;23903.26612892;3507902;;;7.9621997938973905;0.0;8.906867566054707;0.13495253887961678
91;Buri;0.395;0.667;19657.926688680003;3508009;;;20.676219793681526;0.0;12.635467651694265;0.16409698248953591
92;Buritama;0.272;0.763;16623.576206250003;3508108;1.879860242602363;0.0;19.405008955895358;0.5821502686768608;63.84247946489573;1.358350626912675
93;Buritizal;0.172;0.735;4311.9753159599995;3508207;;;7.481041089621181;0.0;14.213978070280245;0.0
94;Cabrália Paulista;0.301;0.695;4300.93205348;3508306;;;18.750624350149966;0.0;8.250274714065986;0.0
95;Cabreúva;0.262;0.738;49540.85793792;3508405;0.44856353214692096;0.0;25.91539632500437;0.2604562444724057;31.840775886751597;0.06511406111810142
96;Caçapava;0.183;0.788;93254.90245632001;3508504;0.745968475211137;0.0;17.883691811966994;0.4496866413067136;14.113242281010704;0.27673024080413144
97;Cachoeira Paulista;0.185;0.764;32272.10942499999;3508603;0.20657672477716163;0.0;14.493689560978275;0.0;8.696213736586966;0.29986943919265396
98;Caconde;0.267;0.72;18849.92669154;3508702;1.768353473135447;0.0;6.331846307033376;0.0;16.770836164574888;0.0
99;Cafelândia;0.249;0.742;17251.36682724;3508801;;;11.96726120142768;0.0;3.1788037566292275;0.1869884562723075
100;Caiabu;0.303;0.729;4105.56102336;3508900;1.2178603536887607;1.2178603536887607;9.428596286622664;0.0;1.5714327144371105;0.0
101;Caieiras;0.303;0.782;100797.28587308;3509007;2.612504206362385;0.29762706148432233;20.673879754717444;0.6080552869034542;16.513501475904334;0.16001454918511954
102;Caiuá;0.338;0.697;5608.202636959999;3509106;;;12.079081279522272;0.0;14.379858666097943;0.5751943466439177
103;Cajamar;0.258;0.728;77859.97452750002;3509205;1.4127926533182744;0.12843569575620675;15.246560012349704;0.33144695679021097;6.753231744600548;0.24858521759265825
104;Cajati;0.283;0.694;28916.06598595;3509254;2.161428184261582;0.0;75.6360417511924;1.56180617185353;17.40298305779648;1.338691004445883
105;Cajobi;0.296;0.734;10114.42893176;3509304;9.886865652493059;0.0;26.152354306594543;0.6378623001608424;14.670832903699377;0.0
106;Cajuru;0.286;0.713;25687.188841500003;3509403;0.457998964189728;0.0;24.111429340568908;0.5023214445951856;1.2558036114879638;0.1255803611487964
107;Campina do Monte Alegre;0.359;0.717;5813.825971679999;3509452;;;2.2194035166007926;0.0;3.3291052749011896;0.0
108;Campinas;0.277;0.804;1178963.5522982397;3509502;1.0008791176790326;0.04806481638571625;25.36673127392649;0.8399942294353826;18.263718180720453;0.27908603062673953
109;Campo Limpo Paulista;0.292;0.769;82986.21593496001;3509601;1.6066925311768954;0.16066925311768956;11.972450796834288;0.4664591219545826;4.509104845560965;0.3109727479697217
110;Campos do Jordão;0.262;0.749;50143.93790464;3509700;0.3323765017889518;0.0;16.34005770085041;0.38598561498071826;25.153395909576805;0.19299280749035913
111;Campos Novos Paulista;0.335;0.706;4817.291359999999;3509809;;;18.749661146748927;0.0;20.088922657230995;0.0
112;Cananéia;0.26;0.72;12311.130154089997;3509908;3.748952823678251;0.6248254706130418;17.55558015819224;1.0480943378025216;30.1327122118225;0.2620235844506304
113;Canas;0.298;0.704;5074.977707609999;3509957;;;13.348223260624575;0.6356296790773606;3.8137780744641643;0.0
114;Cândido Mota;0.271;0.747;30027.004499249997;3510005;;;10.31329713100665;0.10743017844798591;17.61854926546969;0.0
115;Cândido Rodrigues;0.121;0.789;2675.0697069599996;3510104;;;12.058775303013585;0.0;10.852897772712229;0.0
116;Canitar;0.232;0.681;4995.14567552;3510153;;;12.269977006078962;0.0;20.019436167813044;0.0
117;Capão Bonito;0.327;0.721;46349.314575749995;3510203;0.6742278777160176;0.13484557554320353;17.53862453516763;0.1391954328187907;18.860981146946145;0.6959771640939536
118;Capela do Alto;0.297;0.699;20559.36024873;3510302;0.9727929156373164;0.0;8.472712491034692;0.0;8.786516657369308;0.31380416633461816
119;Capivari;0.208;0.75;54296.10086400001;3510401;;;24.299255705568545;0.4158796820023956;11.525808329780679;0.2376455325727975
120;Caraguatatuba;0.204;0.759;116491.86521088;3510500;0.9271033630073005;0.13734864637145192;21.2391959207467;0.4984426682834949;34.61407418635381;0.44306014958532874
121;Carapicuíba;0.32;0.749;395175.12083559996;3510609;1.8894576791368745;0.09278586817190008;18.921786723383967;0.5550826131104873;17.738154680721895;0.4163119598328655
122;Cardoso;0.302;0.723;11723.569752599999;3510708;;;10.731070336746404;0.5503112993203284;8.254669489804927;0.0
123;Casa Branca;0.179;0.73;29476.226657159998;3510807;;;22.763013384974794;0.5471878217542018;28.672641859920173;0.10943756435084034
124;Cássia dos Coqueiros;0.239;0.734;2490.3781695000002;3510906;;;23.315541727821213;0.0;1.295307873767845;0.0
125;Castilho;0.261;0.731;20776.687605760002;3511003;0.9626173516925443;0.0;15.99186890715033;0.0;15.6813471807979;0.3105217263524336
126;Catanduva;0.179;0.785;118188.07446875003;3511102;0.5640727033275588;0.10576363187391728;50.384429532710016;1.3373981836959863;6.468640194611199;0.1910568833851409
127;Catiguá;0.148;0.751;7567.2443437500015;3511201;;;20.887988936102236;0.42628548849188236;12.362279166264587;0.0
128;Cedral;0.203;0.766;8856.08919825;3511300;0.4182098464450393;0.0;32.053761133981084;1.092741856840264;16.391127852603958;0.3642472856134213
129;Cerqueira César;0.252;0.73;19231.78224471;3511409;;;9.89625289135709;0.6709323994140399;19.12157338330014;0.33546619970701996
130;Cerquilho;0.126;0.782;46639.16644016;3511508;;;17.637121499945668;0.20749554705818432;23.44699681757483;0.2766607294109124
131;Cesário Lange;0.244;0.705;17312.26581436;3511607;;;10.807180076819135;0.3726613819592805;17.328754261106546;0.18633069097964025
132;Charqueada;0.225;0.736;16961.029804190002;3511706;5.895868420400765;0.0;15.595522918479443;0.19018930388389563;8.7487079786592;0.0
133;Chavantes;0.232;0.729;12222.971682809997;3557204;0.818131650755903;0.0;10.292623993380715;0.0;14.515238965024084;0.0
134;Clementina;0.284;0.726;8361.005674879998;3511904;;;13.889361731563623;0.0;9.645390091363625;0.0
135;Colina;0.264;0.757;17617.224833280005;3512001;1.8920876385913314;0.0;14.648420427803858;0.0;8.23973649063967;0.18310525534754823
136;Colômbia;0.213;0.71;6047.871489969999;3512100;;;19.201636881778484;0.5333788022716245;3.7336516159013717;0.0
137;Conchal;0.191;0.708;27307.39744321;3512209;;;13.939269096659016;0.7087763947453737;22.680844631851958;0.7087763947453737
138;Conchas;0.192;0.736;17142.905160640003;3512308;0.3431362937643915;0.3431362937643915;9.03223276489495;0.0;24.83864010346111;1.1290290956118687
139;Cordeirópolis;0.177;0.758;24434.849047879994;3512407;0.5846450803817729;0.0;54.918918518442666;0.7920997863236924;15.709979095419898;0.2640332621078974
140;Coroados;0.188;0.719;5949.131525519999;3512506;;;21.147028112125458;0.0;18.978102151907464;1.0844629801089978
141;Coronel Macedo;0.373;0.69;4831.95056896;3512605;;;0.0;0.0;7.3435914671162035;0.0
142;Corumbataí;0.152;0.754;3963.16786905;3512704;;;29.302072507441252;0.0;5.6976252097802425;0.0
143;Cosmópolis;0.205;0.77;71562.89440608001;3512803;0.4657907370848504;0.0;24.74701109608867;0.5859947982680377;12.891885561896832;0.2704591376621713
144;Cosmorama;0.215;0.722;6994.43203518;3512902;9.531391016647573;0.0;54.42116806279422;4.611963395152053;20.292638938669032;0.0
145;Cotia;0.306;0.78;248395.26526416003;3513009;2.3484076184502864;0.254969970003174;14.713801834308802;0.597382951790119;9.869805290445445;0.1298658590848085
146;Cravinhos;0.175;0.756;34467.844501759995;3513108;0.828929948606727;0.10361624357584087;14.319096370287172;1.2166552471485832;4.773032123429057;0.3743554606611025
147;Cristais Paulista;0.175;0.734;8441.146655399998;3513207;;;3.821526367569126;0.0;16.05041074379033;0.3821526367569126
148;Cruzália;0.206;0.774;2112.8118537600003;3513306;;;13.741052244121866;0.0;7.633917913401035;0.0
149;Cruzeiro;0.198;0.788;79974.54319434002;3513405;0.3907493403752462;0.07814986807504924;14.036724691673363;0.20167707890335287;5.485616546171198;0.12100624734201175
150;Cubatão;0.291;0.737;129248.52445775;3513504;1.4000344043504527;0.0;33.019656923657585;0.5490797069693627;18.069713992991755;0.5989960439665775
151;Cunha;0.32;0.684;21647.980966469997;3513603;;;7.4505942531298235;0.0;12.069962690070314;0.0
152;Descalvado;0.193;0.76;32459.77172736;3513702;;;16.39746788691968;0.19875718650811736;22.757697855179437;0.09937859325405868
